order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD103645,CUST8871,delivered,2019-03-17 00:00:00,2019-03-17 02:00:00,2019-03-20 02:00:00,2019-03-25 02:00:00,2019-03-26 00:00:00
ORD103646,CUST9235,delivered,2018-04-21 00:00:00,2018-04-21 13:00:00,2018-04-25 13:00:00,2018-04-26 13:00:00,2018-04-27 00:00:00
ORD103647,CUST4612,delivered,2018-07-11 00:00:00,2018-07-11 03:00:00,2018-07-13 03:00:00,2018-07-16 03:00:00,2018-07-20 00:00:00
ORD103648,CUST3618,delivered,2019-04-29 00:00:00,2019-04-30 06:00:00,2019-05-03 06:00:00,2019-05-04 06:00:00,2019-05-06 00:00:00
ORD103649,CUST5678,delivered,2019-06-16 00:00:00,2019-06-16 18:00:00,2019-06-17 18:00:00,2019-06-21 18:00:00,2019-06-23 00:00:00
ORD103650,CUST4163,shipped,2017-02-01 00:00:00,2017-02-02 12:00:00,2017-02-03 12:00:00,2017-02-09 12:00:00,2017-02-07 00:00:00
ORD103651,CUST3942,canceled,2017-04-28 00:00:00,2017-04-28 21:00:00,2017-04-30 21:00:00,2017-05-02 21:00:00,2017-05-05 00:00:00
ORD103652,CUST9411,delivered,2019-03-19 00:00:00,2019-03-19 19:00:00,2019-03-22 19:00:00,2019-03-25 19:00:00,2019-03-27 00:00:00
ORD103653,CUST2925,delivered,2017-07-03 00:00:00,2017-07-03 16:00:00,2017-07-04 16:00:00,2017-07-05 16:00:00,2017-07-09 00:00:00
ORD103654,CUST3972,unavailable,2017-07-10 00:00:00,2017-07-11 04:00:00,2017-07-15 04:00:00,2017-07-21 04:00:00,2017-07-19 00:00:00
ORD103655,CUST1990,delivered,2019-01-17 00:00:00,2019-01-17 04:00:00,2019-01-18 04:00:00,2019-01-21 04:00:00,2019-01-25 00:00:00
ORD103656,CUST2812,delivered,2019-01-20 00:00:00,2019-01-20 15:00:00,2019-01-24 15:00:00,2019-01-29 15:00:00,2019-01-26 00:00:00
ORD103657,CUST9995,delivered,2018-12-29 00:00:00,2018-12-29 01:00:00,2018-12-30 01:00:00,2019-01-01 01:00:00,2019-01-07 00:00:00
ORD103658,CUST1489,delivered,2017-03-15 00:00:00,2017-03-16 23:00:00,2017-03-17 23:00:00,2017-03-23 23:00:00,2017-03-24 00:00:00
ORD103659,CUST6876,delivered,2018-09-15 00:00:00,2018-09-15 16:00:00,2018-09-18 16:00:00,2018-09-21 16:00:00,2018-09-24 00:00:00
ORD103660,CUST4645,delivered,2017-04-13 00:00:00,2017-04-13 20:00:00,2017-04-14 20:00:00,2017-04-16 20:00:00,2017-04-22 00:00:00
ORD103661,CUST8081,delivered,2019-05-21 00:00:00,2019-05-22 09:00:00,2019-05-23 09:00:00,2019-05-29 09:00:00,2019-05-30 00:00:00
ORD103662,CUST3891,delivered,2018-08-09 00:00:00,2018-08-09 17:00:00,2018-08-13 17:00:00,2018-08-18 17:00:00,2018-08-15 00:00:00
ORD103663,CUST4516,shipped,2018-02-24 00:00:00,2018-02-24 05:00:00,2018-02-28 05:00:00,2018-03-05 05:00:00,2018-03-03 00:00:00
ORD103664,CUST4340,delivered,2018-04-18 00:00:00,2018-04-18 05:00:00,2018-04-19 05:00:00,2018-04-20 05:00:00,2018-04-27 00:00:00
ORD103665,CUST7410,delivered,2019-02-03 00:00:00,2019-02-04 15:00:00,2019-02-06 15:00:00,2019-02-10 15:00:00,2019-02-11 00:00:00
ORD103666,CUST1053,delivered,2017-04-24 00:00:00,2017-04-24 13:00:00,2017-04-25 13:00:00,2017-04-26 13:00:00,2017-04-30 00:00:00
ORD103667,CUST3575,shipped,2018-01-14 00:00:00,2018-01-15 20:00:00,2018-01-16 20:00:00,2018-01-18 20:00:00,2018-01-19 00:00:00
ORD103668,CUST1615,shipped,2017-11-09 00:00:00,2017-11-10 12:00:00,2017-11-13 12:00:00,2017-11-14 12:00:00,2017-11-16 00:00:00
ORD103669,CUST6944,delivered,2017-11-26 00:00:00,2017-11-27 06:00:00,2017-11-28 06:00:00,2017-12-04 06:00:00,2017-12-04 00:00:00
ORD103670,CUST8404,delivered,2017-12-05 00:00:00,2017-12-05 04:00:00,2017-12-06 04:00:00,2017-12-09 04:00:00,2017-12-14 00:00:00
ORD103671,CUST1954,shipped,2017-08-26 00:00:00,2017-08-26 23:00:00,2017-08-30 23:00:00,2017-09-05 23:00:00,2017-09-01 00:00:00
ORD103672,CUST2629,delivered,2017-06-22 00:00:00,2017-06-22 21:00:00,2017-06-26 21:00:00,2017-06-27 21:00:00,2017-06-28 00:00:00
ORD103673,CUST7859,delivered,2017-03-20 00:00:00,2017-03-20 21:00:00,2017-03-24 21:00:00,2017-03-28 21:00:00,2017-03-29 00:00:00
ORD103674,CUST9841,delivered,2018-04-09 00:00:00,2018-04-09 06:00:00,2018-04-13 06:00:00,2018-04-19 06:00:00,2018-04-17 00:00:00
ORD103675,CUST4278,delivered,2019-06-17 00:00:00,2019-06-18 00:00:00,2019-06-19 00:00:00,2019-06-25 00:00:00,2019-06-23 00:00:00
ORD103676,CUST6455,delivered,2018-08-28 00:00:00,2018-08-29 23:00:00,2018-08-31 23:00:00,2018-09-06 23:00:00,2018-09-04 00:00:00
ORD103677,CUST4801,delivered,2018-05-16 00:00:00,2018-05-17 07:00:00,2018-05-20 07:00:00,2018-05-24 07:00:00,2018-05-24 00:00:00
ORD103678,CUST3561,delivered,2018-07-16 00:00:00,2018-07-16 19:00:00,2018-07-19 19:00:00,2018-07-25 19:00:00,2018-07-25 00:00:00
ORD103679,CUST7539,unavailable,2017-10-12 00:00:00,2017-10-13 14:00:00,2017-10-15 14:00:00,2017-10-17 14:00:00,2017-10-20 00:00:00
ORD103680,CUST1370,shipped,2017-08-11 00:00:00,2017-08-11 12:00:00,2017-08-13 12:00:00,2017-08-18 12:00:00,2017-08-19 00:00:00
ORD103681,CUST1857,unavailable,2018-08-16 00:00:00,2018-08-16 14:00:00,2018-08-19 14:00:00,2018-08-23 14:00:00,2018-08-21 00:00:00
ORD103682,CUST5886,processing,2017-09-23 00:00:00,2017-09-23 12:00:00,2017-09-24 12:00:00,2017-09-26 12:00:00,2017-10-02 00:00:00
ORD103683,CUST8485,delivered,2018-10-29 00:00:00,2018-10-29 15:00:00,2018-11-01 15:00:00,2018-11-05 15:00:00,2018-11-05 00:00:00
ORD103684,CUST1383,delivered,2018-01-08 00:00:00,2018-01-08 19:00:00,2018-01-10 19:00:00,2018-01-14 19:00:00,2018-01-17 00:00:00
ORD103685,CUST5334,delivered,2017-08-21 00:00:00,2017-08-22 04:00:00,2017-08-23 04:00:00,2017-08-28 04:00:00,2017-08-26 00:00:00
ORD103686,CUST5290,canceled,2019-04-08 00:00:00,2019-04-09 16:00:00,2019-04-12 16:00:00,2019-04-15 16:00:00,2019-04-17 00:00:00
ORD103687,CUST3725,delivered,2017-08-24 00:00:00,2017-08-25 17:00:00,2017-08-26 17:00:00,2017-08-28 17:00:00,2017-09-02 00:00:00
ORD103688,CUST7204,processing,2018-11-02 00:00:00,2018-11-02 05:00:00,2018-11-03 05:00:00,2018-11-07 05:00:00,2018-11-09 00:00:00
ORD103689,CUST7111,delivered,2019-04-08 00:00:00,2019-04-08 05:00:00,2019-04-10 05:00:00,2019-04-14 05:00:00,2019-04-13 00:00:00
ORD103690,CUST5251,shipped,2019-02-02 00:00:00,2019-02-02 06:00:00,2019-02-06 06:00:00,2019-02-07 06:00:00,2019-02-11 00:00:00
ORD103691,CUST1922,delivered,2017-11-10 00:00:00,2017-11-10 23:00:00,2017-11-13 23:00:00,2017-11-19 23:00:00,2017-11-19 00:00:00
ORD103692,CUST3915,delivered,2019-03-24 00:00:00,2019-03-24 03:00:00,2019-03-26 03:00:00,2019-03-29 03:00:00,2019-03-30 00:00:00
ORD103693,CUST8957,shipped,2018-01-15 00:00:00,2018-01-16 13:00:00,2018-01-19 13:00:00,2018-01-24 13:00:00,2018-01-24 00:00:00
ORD103694,CUST4046,delivered,2019-03-05 00:00:00,2019-03-06 09:00:00,2019-03-10 09:00:00,2019-03-12 09:00:00,2019-03-12 00:00:00
ORD103695,CUST2230,canceled,2018-09-06 00:00:00,2018-09-07 19:00:00,2018-09-11 19:00:00,2018-09-15 19:00:00,2018-09-12 00:00:00
ORD103696,CUST8647,delivered,2018-07-17 00:00:00,2018-07-17 21:00:00,2018-07-21 21:00:00,2018-07-27 21:00:00,2018-07-22 00:00:00
ORD103697,CUST5933,delivered,2018-02-24 00:00:00,2018-02-24 20:00:00,2018-02-28 20:00:00,2018-03-02 20:00:00,2018-03-04 00:00:00
ORD103698,CUST4940,delivered,2017-02-21 00:00:00,2017-02-21 01:00:00,2017-02-24 01:00:00,2017-03-01 01:00:00,2017-02-28 00:00:00
ORD103699,CUST7483,delivered,2018-12-22 00:00:00,2018-12-23 15:00:00,2018-12-24 15:00:00,2018-12-27 15:00:00,2018-12-27 00:00:00
ORD103700,CUST1203,delivered,2019-03-30 00:00:00,2019-03-31 23:00:00,2019-04-01 23:00:00,2019-04-02 23:00:00,2019-04-05 00:00:00
ORD103701,CUST1160,delivered,2018-10-05 00:00:00,2018-10-05 17:00:00,2018-10-09 17:00:00,2018-10-12 17:00:00,2018-10-13 00:00:00
ORD103702,CUST9960,delivered,2018-05-24 00:00:00,2018-05-25 05:00:00,2018-05-29 05:00:00,2018-05-30 05:00:00,2018-05-29 00:00:00
ORD103703,CUST4748,delivered,2019-02-21 00:00:00,2019-02-21 08:00:00,2019-02-22 08:00:00,2019-02-24 08:00:00,2019-02-28 00:00:00
ORD103704,CUST7718,delivered,2017-07-24 00:00:00,2017-07-25 02:00:00,2017-07-27 02:00:00,2017-07-30 02:00:00,2017-07-30 00:00:00
ORD103705,CUST3581,delivered,2019-01-01 00:00:00,2019-01-02 04:00:00,2019-01-06 04:00:00,2019-01-09 04:00:00,2019-01-08 00:00:00
ORD103706,CUST2093,shipped,2017-09-14 00:00:00,2017-09-15 10:00:00,2017-09-16 10:00:00,2017-09-19 10:00:00,2017-09-21 00:00:00
ORD103707,CUST5500,delivered,2017-07-04 00:00:00,2017-07-05 02:00:00,2017-07-07 02:00:00,2017-07-12 02:00:00,2017-07-10 00:00:00
ORD103708,CUST9799,delivered,2017-05-25 00:00:00,2017-05-25 13:00:00,2017-05-26 13:00:00,2017-05-28 13:00:00,2017-06-03 00:00:00
ORD103709,CUST6710,delivered,2018-11-21 00:00:00,2018-11-22 20:00:00,2018-11-24 20:00:00,2018-11-25 20:00:00,2018-11-28 00:00:00
ORD103710,CUST3875,delivered,2017-01-14 00:00:00,2017-01-15 13:00:00,2017-01-18 13:00:00,2017-01-21 13:00:00,2017-01-20 00:00:00
ORD103711,CUST4191,delivered,2017-09-03 00:00:00,2017-09-03 13:00:00,2017-09-05 13:00:00,2017-09-07 13:00:00,2017-09-10 00:00:00
ORD103712,CUST2837,processing,2017-07-06 00:00:00,2017-07-07 14:00:00,2017-07-11 14:00:00,2017-07-17 14:00:00,2017-07-15 00:00:00
ORD103713,CUST1689,canceled,2017-12-03 00:00:00,2017-12-04 01:00:00,2017-12-06 01:00:00,2017-12-11 01:00:00,2017-12-09 00:00:00
ORD103714,CUST4759,delivered,2017-09-16 00:00:00,2017-09-17 23:00:00,2017-09-19 23:00:00,2017-09-24 23:00:00,2017-09-21 00:00:00
ORD103715,CUST3103,delivered,2019-05-16 00:00:00,2019-05-16 23:00:00,2019-05-20 23:00:00,2019-05-26 23:00:00,2019-05-21 00:00:00
ORD103716,CUST1365,canceled,2017-02-09 00:00:00,2017-02-09 22:00:00,2017-02-12 22:00:00,2017-02-14 22:00:00,2017-02-14 00:00:00
ORD103717,CUST9092,delivered,2018-08-24 00:00:00,2018-08-24 21:00:00,2018-08-26 21:00:00,2018-08-27 21:00:00,2018-09-01 00:00:00
ORD103718,CUST5172,delivered,2018-09-29 00:00:00,2018-09-30 06:00:00,2018-10-03 06:00:00,2018-10-05 06:00:00,2018-10-06 00:00:00
ORD103719,CUST7033,delivered,2018-02-22 00:00:00,2018-02-22 11:00:00,2018-02-23 11:00:00,2018-02-25 11:00:00,2018-03-01 00:00:00
ORD103720,CUST3378,delivered,2017-12-17 00:00:00,2017-12-17 04:00:00,2017-12-18 04:00:00,2017-12-22 04:00:00,2017-12-23 00:00:00
ORD103721,CUST2205,processing,2017-01-09 00:00:00,2017-01-10 09:00:00,2017-01-14 09:00:00,2017-01-19 09:00:00,2017-01-17 00:00:00
ORD103722,CUST5988,delivered,2017-12-16 00:00:00,2017-12-17 23:00:00,2017-12-20 23:00:00,2017-12-21 23:00:00,2017-12-23 00:00:00
ORD103723,CUST6669,delivered,2017-03-25 00:00:00,2017-03-25 12:00:00,2017-03-29 12:00:00,2017-04-02 12:00:00,2017-03-31 00:00:00
ORD103724,CUST3735,delivered,2018-06-17 00:00:00,2018-06-17 09:00:00,2018-06-21 09:00:00,2018-06-27 09:00:00,2018-06-26 00:00:00
ORD103725,CUST9490,shipped,2019-03-04 00:00:00,2019-03-05 08:00:00,2019-03-07 08:00:00,2019-03-09 08:00:00,2019-03-11 00:00:00
ORD103726,CUST1956,canceled,2017-12-24 00:00:00,2017-12-24 11:00:00,2017-12-25 11:00:00,2017-12-31 11:00:00,2017-12-31 00:00:00
ORD103727,CUST7623,delivered,2018-01-13 00:00:00,2018-01-14 13:00:00,2018-01-18 13:00:00,2018-01-23 13:00:00,2018-01-22 00:00:00
ORD103728,CUST2474,delivered,2017-06-21 00:00:00,2017-06-22 00:00:00,2017-06-24 00:00:00,2017-06-28 00:00:00,2017-06-30 00:00:00
ORD103729,CUST5460,delivered,2017-01-25 00:00:00,2017-01-25 07:00:00,2017-01-27 07:00:00,2017-01-31 07:00:00,2017-02-01 00:00:00
ORD103730,CUST8002,canceled,2018-01-28 00:00:00,2018-01-28 08:00:00,2018-01-31 08:00:00,2018-02-01 08:00:00,2018-02-06 00:00:00
ORD103731,CUST7396,shipped,2017-04-13 00:00:00,2017-04-14 09:00:00,2017-04-15 09:00:00,2017-04-17 09:00:00,2017-04-19 00:00:00
ORD103732,CUST3828,delivered,2018-12-03 00:00:00,2018-12-04 01:00:00,2018-12-07 01:00:00,2018-12-08 01:00:00,2018-12-10 00:00:00
ORD103733,CUST3850,shipped,2017-08-24 00:00:00,2017-08-24 01:00:00,2017-08-27 01:00:00,2017-08-31 01:00:00,2017-08-31 00:00:00
ORD103734,CUST3964,delivered,2018-02-14 00:00:00,2018-02-14 03:00:00,2018-02-18 03:00:00,2018-02-22 03:00:00,2018-02-19 00:00:00
ORD103735,CUST5594,delivered,2019-04-05 00:00:00,2019-04-06 16:00:00,2019-04-09 16:00:00,2019-04-10 16:00:00,2019-04-12 00:00:00
ORD103736,CUST7644,delivered,2018-07-03 00:00:00,2018-07-04 04:00:00,2018-07-08 04:00:00,2018-07-12 04:00:00,2018-07-08 00:00:00
ORD103737,CUST3850,delivered,2019-02-23 00:00:00,2019-02-24 19:00:00,2019-02-27 19:00:00,2019-03-02 19:00:00,2019-03-04 00:00:00
ORD103738,CUST1165,delivered,2019-03-16 00:00:00,2019-03-17 09:00:00,2019-03-19 09:00:00,2019-03-24 09:00:00,2019-03-25 00:00:00
ORD103739,CUST1919,delivered,2017-11-28 00:00:00,2017-11-29 22:00:00,2017-11-30 22:00:00,2017-12-02 22:00:00,2017-12-04 00:00:00
ORD103740,CUST9305,delivered,2018-10-26 00:00:00,2018-10-26 01:00:00,2018-10-27 01:00:00,2018-11-01 01:00:00,2018-10-31 00:00:00
ORD103741,CUST4504,delivered,2019-03-05 00:00:00,2019-03-06 14:00:00,2019-03-07 14:00:00,2019-03-09 14:00:00,2019-03-12 00:00:00
ORD103742,CUST1991,delivered,2018-06-16 00:00:00,2018-06-17 03:00:00,2018-06-19 03:00:00,2018-06-23 03:00:00,2018-06-21 00:00:00
ORD103743,CUST7047,delivered,2018-10-11 00:00:00,2018-10-12 14:00:00,2018-10-14 14:00:00,2018-10-15 14:00:00,2018-10-20 00:00:00
ORD103744,CUST4839,delivered,2019-05-21 00:00:00,2019-05-22 11:00:00,2019-05-25 11:00:00,2019-05-26 11:00:00,2019-05-30 00:00:00
ORD103745,CUST2258,delivered,2017-01-29 00:00:00,2017-01-29 10:00:00,2017-02-01 10:00:00,2017-02-05 10:00:00,2017-02-04 00:00:00
ORD103746,CUST8609,delivered,2018-06-27 00:00:00,2018-06-27 12:00:00,2018-06-30 12:00:00,2018-07-02 12:00:00,2018-07-06 00:00:00
ORD103747,CUST9706,canceled,2017-01-19 00:00:00,2017-01-19 10:00:00,2017-01-22 10:00:00,2017-01-26 10:00:00,2017-01-24 00:00:00
ORD103748,CUST5804,shipped,2017-05-28 00:00:00,2017-05-29 10:00:00,2017-05-30 10:00:00,2017-06-01 10:00:00,2017-06-04 00:00:00
ORD103749,CUST1067,canceled,2018-04-16 00:00:00,2018-04-17 00:00:00,2018-04-20 00:00:00,2018-04-24 00:00:00,2018-04-23 00:00:00
ORD103750,CUST6660,delivered,2018-05-06 00:00:00,2018-05-07 04:00:00,2018-05-09 04:00:00,2018-05-13 04:00:00,2018-05-11 00:00:00
ORD103751,CUST5478,delivered,2017-10-10 00:00:00,2017-10-10 22:00:00,2017-10-12 22:00:00,2017-10-16 22:00:00,2017-10-16 00:00:00
ORD103752,CUST9210,delivered,2019-05-12 00:00:00,2019-05-13 21:00:00,2019-05-15 21:00:00,2019-05-16 21:00:00,2019-05-19 00:00:00
ORD103753,CUST4521,delivered,2019-05-03 00:00:00,2019-05-03 16:00:00,2019-05-07 16:00:00,2019-05-09 16:00:00,2019-05-08 00:00:00
ORD103754,CUST1572,delivered,2019-03-23 00:00:00,2019-03-23 13:00:00,2019-03-27 13:00:00,2019-04-02 13:00:00,2019-03-28 00:00:00
ORD103755,CUST8082,delivered,2018-11-06 00:00:00,2018-11-07 12:00:00,2018-11-11 12:00:00,2018-11-15 12:00:00,2018-11-15 00:00:00
ORD103756,CUST8832,canceled,2017-04-23 00:00:00,2017-04-24 12:00:00,2017-04-27 12:00:00,2017-05-02 12:00:00,2017-05-02 00:00:00
ORD103757,CUST6395,delivered,2018-03-31 00:00:00,2018-04-01 19:00:00,2018-04-02 19:00:00,2018-04-07 19:00:00,2018-04-06 00:00:00
ORD103758,CUST3258,unavailable,2018-10-24 00:00:00,2018-10-24 23:00:00,2018-10-25 23:00:00,2018-10-26 23:00:00,2018-10-30 00:00:00
ORD103759,CUST7039,canceled,2017-11-26 00:00:00,2017-11-26 14:00:00,2017-11-29 14:00:00,2017-12-02 14:00:00,2017-12-02 00:00:00
ORD103760,CUST1650,delivered,2017-09-12 00:00:00,2017-09-13 08:00:00,2017-09-16 08:00:00,2017-09-22 08:00:00,2017-09-17 00:00:00
ORD103761,CUST6741,shipped,2018-08-22 00:00:00,2018-08-22 03:00:00,2018-08-26 03:00:00,2018-08-27 03:00:00,2018-08-27 00:00:00
ORD103762,CUST7838,delivered,2018-02-03 00:00:00,2018-02-04 03:00:00,2018-02-06 03:00:00,2018-02-09 03:00:00,2018-02-12 00:00:00
ORD103763,CUST3587,canceled,2019-05-12 00:00:00,2019-05-12 19:00:00,2019-05-14 19:00:00,2019-05-15 19:00:00,2019-05-19 00:00:00
ORD103764,CUST8876,delivered,2018-09-02 00:00:00,2018-09-02 22:00:00,2018-09-06 22:00:00,2018-09-11 22:00:00,2018-09-08 00:00:00
ORD103765,CUST4262,shipped,2018-05-23 00:00:00,2018-05-23 01:00:00,2018-05-27 01:00:00,2018-05-31 01:00:00,2018-05-31 00:00:00
ORD103766,CUST2338,delivered,2018-10-06 00:00:00,2018-10-06 05:00:00,2018-10-07 05:00:00,2018-10-09 05:00:00,2018-10-12 00:00:00
ORD103767,CUST5996,processing,2018-04-11 00:00:00,2018-04-12 09:00:00,2018-04-16 09:00:00,2018-04-20 09:00:00,2018-04-20 00:00:00
ORD103768,CUST6780,delivered,2019-04-04 00:00:00,2019-04-04 19:00:00,2019-04-06 19:00:00,2019-04-11 19:00:00,2019-04-09 00:00:00
ORD103769,CUST3827,delivered,2018-02-11 00:00:00,2018-02-12 12:00:00,2018-02-14 12:00:00,2018-02-16 12:00:00,2018-02-20 00:00:00
ORD103770,CUST6232,shipped,2018-09-01 00:00:00,2018-09-01 06:00:00,2018-09-04 06:00:00,2018-09-07 06:00:00,2018-09-10 00:00:00
ORD103771,CUST3217,canceled,2017-04-08 00:00:00,2017-04-08 15:00:00,2017-04-09 15:00:00,2017-04-12 15:00:00,2017-04-17 00:00:00
ORD103772,CUST4539,delivered,2017-10-17 00:00:00,2017-10-18 12:00:00,2017-10-21 12:00:00,2017-10-26 12:00:00,2017-10-25 00:00:00
ORD103773,CUST8845,delivered,2019-05-18 00:00:00,2019-05-19 09:00:00,2019-05-20 09:00:00,2019-05-22 09:00:00,2019-05-26 00:00:00
ORD103774,CUST5383,delivered,2019-01-09 00:00:00,2019-01-10 00:00:00,2019-01-13 00:00:00,2019-01-17 00:00:00,2019-01-15 00:00:00
ORD103775,CUST3961,processing,2018-10-19 00:00:00,2018-10-20 03:00:00,2018-10-21 03:00:00,2018-10-26 03:00:00,2018-10-24 00:00:00
ORD103776,CUST4226,shipped,2017-06-05 00:00:00,2017-06-05 11:00:00,2017-06-09 11:00:00,2017-06-12 11:00:00,2017-06-14 00:00:00
ORD103777,CUST7837,canceled,2019-02-21 00:00:00,2019-02-21 23:00:00,2019-02-23 23:00:00,2019-02-28 23:00:00,2019-02-28 00:00:00
ORD103778,CUST8031,delivered,2017-06-11 00:00:00,2017-06-12 09:00:00,2017-06-16 09:00:00,2017-06-20 09:00:00,2017-06-17 00:00:00
ORD103779,CUST4716,delivered,2018-09-16 00:00:00,2018-09-17 17:00:00,2018-09-18 17:00:00,2018-09-19 17:00:00,2018-09-22 00:00:00
ORD103780,CUST4414,delivered,2019-04-23 00:00:00,2019-04-24 22:00:00,2019-04-25 22:00:00,2019-05-01 22:00:00,2019-05-02 00:00:00
ORD103781,CUST2448,canceled,2018-11-28 00:00:00,2018-11-29 23:00:00,2018-12-02 23:00:00,2018-12-08 23:00:00,2018-12-04 00:00:00
ORD103782,CUST1570,delivered,2018-12-18 00:00:00,2018-12-19 05:00:00,2018-12-20 05:00:00,2018-12-26 05:00:00,2018-12-27 00:00:00
ORD103783,CUST3904,canceled,2017-04-07 00:00:00,2017-04-08 07:00:00,2017-04-12 07:00:00,2017-04-13 07:00:00,2017-04-13 00:00:00
ORD103784,CUST3505,delivered,2018-01-12 00:00:00,2018-01-12 01:00:00,2018-01-13 01:00:00,2018-01-17 01:00:00,2018-01-17 00:00:00
ORD103785,CUST1917,delivered,2018-07-21 00:00:00,2018-07-22 10:00:00,2018-07-23 10:00:00,2018-07-25 10:00:00,2018-07-27 00:00:00
ORD103786,CUST7982,delivered,2018-03-26 00:00:00,2018-03-26 18:00:00,2018-03-29 18:00:00,2018-04-03 18:00:00,2018-04-01 00:00:00
ORD103787,CUST8427,delivered,2017-04-27 00:00:00,2017-04-27 18:00:00,2017-04-28 18:00:00,2017-05-02 18:00:00,2017-05-04 00:00:00
ORD103788,CUST7336,delivered,2018-08-28 00:00:00,2018-08-28 06:00:00,2018-08-31 06:00:00,2018-09-01 06:00:00,2018-09-02 00:00:00
ORD103789,CUST2678,delivered,2019-03-16 00:00:00,2019-03-17 16:00:00,2019-03-19 16:00:00,2019-03-22 16:00:00,2019-03-21 00:00:00
ORD103790,CUST1615,delivered,2018-12-17 00:00:00,2018-12-17 01:00:00,2018-12-20 01:00:00,2018-12-26 01:00:00,2018-12-22 00:00:00
ORD103791,CUST8086,canceled,2019-03-05 00:00:00,2019-03-06 23:00:00,2019-03-07 23:00:00,2019-03-13 23:00:00,2019-03-11 00:00:00
ORD103792,CUST5749,delivered,2018-05-21 00:00:00,2018-05-22 18:00:00,2018-05-24 18:00:00,2018-05-28 18:00:00,2018-05-29 00:00:00
ORD103793,CUST4505,delivered,2017-07-08 00:00:00,2017-07-09 06:00:00,2017-07-10 06:00:00,2017-07-16 06:00:00,2017-07-14 00:00:00
ORD103794,CUST5529,delivered,2018-04-21 00:00:00,2018-04-21 04:00:00,2018-04-24 04:00:00,2018-04-30 04:00:00,2018-04-30 00:00:00
ORD103795,CUST2135,delivered,2017-11-19 00:00:00,2017-11-20 08:00:00,2017-11-24 08:00:00,2017-11-28 08:00:00,2017-11-26 00:00:00
ORD103796,CUST9566,shipped,2018-08-19 00:00:00,2018-08-19 10:00:00,2018-08-21 10:00:00,2018-08-25 10:00:00,2018-08-24 00:00:00
ORD103797,CUST8226,delivered,2017-06-29 00:00:00,2017-06-30 19:00:00,2017-07-04 19:00:00,2017-07-05 19:00:00,2017-07-08 00:00:00
ORD103798,CUST6162,shipped,2019-02-25 00:00:00,2019-02-25 05:00:00,2019-03-01 05:00:00,2019-03-02 05:00:00,2019-03-06 00:00:00
ORD103799,CUST1206,delivered,2017-06-30 00:00:00,2017-06-30 09:00:00,2017-07-02 09:00:00,2017-07-08 09:00:00,2017-07-08 00:00:00
ORD103800,CUST5875,delivered,2018-11-24 00:00:00,2018-11-24 05:00:00,2018-11-28 05:00:00,2018-12-02 05:00:00,2018-11-29 00:00:00
ORD103801,CUST2319,delivered,2019-03-06 00:00:00,2019-03-06 11:00:00,2019-03-10 11:00:00,2019-03-14 11:00:00,2019-03-12 00:00:00
ORD103802,CUST2141,delivered,2017-10-14 00:00:00,2017-10-15 11:00:00,2017-10-19 11:00:00,2017-10-25 11:00:00,2017-10-19 00:00:00
ORD103803,CUST5627,delivered,2018-04-20 00:00:00,2018-04-21 03:00:00,2018-04-25 03:00:00,2018-04-27 03:00:00,2018-04-27 00:00:00
ORD103804,CUST8389,shipped,2018-09-10 00:00:00,2018-09-10 04:00:00,2018-09-12 04:00:00,2018-09-15 04:00:00,2018-09-15 00:00:00
ORD103805,CUST3690,delivered,2018-10-03 00:00:00,2018-10-03 10:00:00,2018-10-04 10:00:00,2018-10-09 10:00:00,2018-10-12 00:00:00
ORD103806,CUST8323,delivered,2017-09-19 00:00:00,2017-09-20 15:00:00,2017-09-24 15:00:00,2017-09-29 15:00:00,2017-09-28 00:00:00
ORD103807,CUST4255,delivered,2018-06-07 00:00:00,2018-06-08 09:00:00,2018-06-10 09:00:00,2018-06-16 09:00:00,2018-06-13 00:00:00
ORD103808,CUST9281,delivered,2017-06-11 00:00:00,2017-06-12 14:00:00,2017-06-14 14:00:00,2017-06-19 14:00:00,2017-06-17 00:00:00
ORD103809,CUST6213,delivered,2018-05-02 00:00:00,2018-05-02 08:00:00,2018-05-04 08:00:00,2018-05-05 08:00:00,2018-05-08 00:00:00
ORD103810,CUST5108,delivered,2017-06-30 00:00:00,2017-07-01 00:00:00,2017-07-03 00:00:00,2017-07-04 00:00:00,2017-07-07 00:00:00
ORD103811,CUST4020,delivered,2018-12-26 00:00:00,2018-12-27 15:00:00,2018-12-30 15:00:00,2019-01-01 15:00:00,2018-12-31 00:00:00
ORD103812,CUST2857,delivered,2018-04-14 00:00:00,2018-04-15 09:00:00,2018-04-16 09:00:00,2018-04-22 09:00:00,2018-04-22 00:00:00
ORD103813,CUST9996,delivered,2019-02-25 00:00:00,2019-02-26 17:00:00,2019-02-27 17:00:00,2019-02-28 17:00:00,2019-03-02 00:00:00
ORD103814,CUST3789,canceled,2017-01-21 00:00:00,2017-01-22 19:00:00,2017-01-26 19:00:00,2017-02-01 19:00:00,2017-01-27 00:00:00
ORD103815,CUST4875,delivered,2017-10-02 00:00:00,2017-10-02 19:00:00,2017-10-04 19:00:00,2017-10-10 19:00:00,2017-10-09 00:00:00
ORD103816,CUST8605,delivered,2017-09-17 00:00:00,2017-09-17 02:00:00,2017-09-20 02:00:00,2017-09-24 02:00:00,2017-09-22 00:00:00
